"species","decimalLatitude","decimalLongitude"
"Eucalyptus viminalis",-37.80261,143.74797
"Eucalyptus viminalis",-37.93167,147.2875
"Eucalyptus viminalis",-37.82184,143.7455
"Eucalyptus viminalis",-38.25444,146.49028
"Eucalyptus viminalis",-38.07333,145.87778
"Eucalyptus viminalis",-37.31944,143.72444
"Eucalyptus viminalis",-37.09584,141.18701
"Eucalyptus viminalis",-36.85128,145.70353
"Eucalyptus viminalis",-37.49417,148.38611
"Eucalyptus viminalis",-38.17698,144.00096
"Eucalyptus viminalis",-38.28306,145.02361
"Eucalyptus viminalis",-37.16444,141.17658
"Eucalyptus viminalis",-37.92581,143.97773
"Eucalyptus viminalis",-38.1933,144.30167
"Eucalyptus viminalis",-37.38167,148.23472
"Eucalyptus viminalis",-37.65778,143.92583
"Eucalyptus viminalis",-38.07012,144.1416
"Eucalyptus viminalis",-36.80583,146.12806
"Eucalyptus viminalis",-37.94692,145.13183
"Eucalyptus viminalis",-38.755,143.599
"Eucalyptus viminalis",-37.70667,145.27639
"Eucalyptus viminalis",-37.265,148.83917
"Eucalyptus viminalis",-38.13115,145.27541
"Eucalyptus viminalis",-38.1327,145.275
"Eucalyptus viminalis",-37.76077,142.59153
"Eucalyptus viminalis",-37.0125,141.27667
"Eucalyptus viminalis",-37.87597,144.28309
"Eucalyptus viminalis",-38.26222,145.04667
"Eucalyptus viminalis",-38.24472,146.46361
"Eucalyptus viminalis",-37.97417,145.26194
"Eucalyptus viminalis",-38.13306,145.28028
"Eucalyptus viminalis",-36.04667,146.62472
"Eucalyptus viminalis",-37.99,145.39306
"Eucalyptus viminalis",-37.56834,143.67029
"Eucalyptus viminalis",-36.83896,145.80147
"Eucalyptus viminalis",-37.53778,144.07806
"Eucalyptus viminalis",-37.2475,142.45306
"Eucalyptus viminalis",-37.36739,144.51465
"Eucalyptus viminalis",-37.21361,149.02528
"Eucalyptus viminalis",-38.12806,145.27361
"Eucalyptus viminalis",-37.24167,148.97639
"Eucalyptus viminalis",-37.93278,145.49028
"Eucalyptus viminalis",-37.8971,145.4173
"Eucalyptus viminalis",-37.57833,143.72611
"Eucalyptus viminalis",-38.04139,144.1525
"Eucalyptus viminalis",-38.13556,145.28333
"Eucalyptus viminalis",-37.65583,145.53194
"Eucalyptus viminalis",-37.71589,143.97457
"Eucalyptus viminalis",-38.34538,143.24349
"Eucalyptus viminalis",-38.29028,145.00639
"Eucalyptus viminalis",-37.27871,144.31993
"Eucalyptus viminalis",-38.48037,142.97243
"Eucalyptus viminalis",-38.75377,143.51803
"Eucalyptus viminalis",-37.67611,147.15972
"Eucalyptus viminalis",-37.74528,144.98167
"Eucalyptus viminalis",-37.4724,144.59645
"Eucalyptus viminalis",-36.76667,141.83333
"Eucalyptus viminalis",-36.7875,147.15944
"Eucalyptus viminalis",-37.64897,144.04586
"Eucalyptus viminalis",-37.84861,144.13472
"Eucalyptus viminalis",-38.31972,145.63472
"Eucalyptus viminalis",-37.65833,145.10361
"Eucalyptus viminalis",-37.79154,145.48742
"Eucalyptus viminalis",-37.94639,145.1325
"Eucalyptus viminalis",-36.65167,147.80972
"Eucalyptus viminalis",-38.0417,141.62303
"Eucalyptus viminalis",-37.72556,143.98444
"Eucalyptus viminalis",-37.7405,145.96378
"Eucalyptus viminalis",-37.87307,145.11015
"Eucalyptus viminalis",-38.66222,146.51806
"Eucalyptus viminalis",-37.73111,145.19167
"Eucalyptus viminalis",-37.88167,145.32083
"Eucalyptus viminalis",-38.29849,145.55132
"Eucalyptus viminalis",-37.28306,148.57222
"Eucalyptus viminalis",-36.63917,147.58583
"Eucalyptus viminalis",-37.795,144.2125
"Eucalyptus viminalis",-37.95389,145.08722
"Eucalyptus viminalis",-37.72361,144.09278
"Eucalyptus viminalis",-37.44617,142.32078
"Eucalyptus viminalis",-37.43639,144.07861
"Eucalyptus viminalis",-38.2025,145.15694
"Eucalyptus viminalis",-37.65611,143.87444
"Eucalyptus viminalis",-37.3825,142.55889
"Eucalyptus viminalis",-38.22222,147.27333
"Eucalyptus viminalis",-36.85348,146.00684
"Eucalyptus viminalis",-38.25236,145.24127
"Eucalyptus viminalis",-38.05524,144.02867
"Eucalyptus viminalis",-37.75131,143.56217
"Eucalyptus viminalis",-37.96639,145.05306
"Eucalyptus viminalis",-38.1352,145.2647
"Eucalyptus viminalis",-38.03333,141.35
"Eucalyptus viminalis",-38.73194,145.95972
"Eucalyptus viminalis",-37.55222,142.33472
"Eucalyptus viminalis",-38.31806,145.62056
"Eucalyptus viminalis",-37.3993,141.6882
"Eucalyptus viminalis",-38.21639,145.40833
"Eucalyptus viminalis",-38.28889,145.08306
"Eucalyptus viminalis",-38.28333,145.02361
"Eucalyptus viminalis",-36.85324,146.24701
"Eucalyptus viminalis",-37.5874,144.3661
"Eucalyptus viminalis",-37.96667,141.15
"Eucalyptus viminalis",-37.82,145.23
"Eucalyptus viminalis",-38.13222,145.27028
"Eucalyptus viminalis",-37.09278,148.73444
"Eucalyptus viminalis",-37.87056,142.86453
"Eucalyptus viminalis",-37.4223,141.6113
"Eucalyptus viminalis",-38.165,145.17583
"Eucalyptus viminalis",-37.565,147.83472
"Eucalyptus viminalis",-37.45056,148.835
"Eucalyptus viminalis",-38.36516,145.21799
"Eucalyptus viminalis",-36.004195,149.111668
"Eucalyptus viminalis",-36.559131,149.473999
"Eucalyptus viminalis",-30.317499,151.867346
"Eucalyptus viminalis",-34.947866,149.832717
"Eucalyptus viminalis",-30.586662,151.530201
"Eucalyptus viminalis",-30.265095,150.167799
"Eucalyptus viminalis",-29.730575,151.605618
"Eucalyptus viminalis",-36.865112,149.451229
"Eucalyptus viminalis",-30.403306,151.319028
"Eucalyptus viminalis",-29.979944,151.455995
"Eucalyptus viminalis",-34.451702,150.453036
"Eucalyptus viminalis",-33.575034,150.07211
"Eucalyptus viminalis",-30.480037,151.642707
"Eucalyptus viminalis",-33.710121,149.832994
"Eucalyptus viminalis",-36.369328,149.487598
"Eucalyptus viminalis",-29.39286,152.037431
"Eucalyptus viminalis",-33.3107,150.0404
"Eucalyptus viminalis",-36.637204,149.851669
"Eucalyptus viminalis",-35.542291,149.567042
"Eucalyptus viminalis",-30.312117,150.159825
"Eucalyptus viminalis",-37.014972,149.395452
"Eucalyptus viminalis",-34.613589,149.446586
"Eucalyptus viminalis",-36.082219,149.502498
"Eucalyptus viminalis",-29.728541,151.606626
"Eucalyptus viminalis",-33.722723,150.967866
"Eucalyptus viminalis",-36.146129,148.956752
"Eucalyptus viminalis",-35.329552,149.256334
"Eucalyptus viminalis",-35.49656,149.700549
"Eucalyptus viminalis",-33.364583,150.073611
"Eucalyptus viminalis",-36.946369,149.470864
"Eucalyptus viminalis",-36.922438,149.264025
"Eucalyptus viminalis",-30.964561,152.114205
"Eucalyptus viminalis",-34.702699,149.770568
"Eucalyptus viminalis",-36.980056,149.395996
"Eucalyptus viminalis",-30.341325,150.282242
"Eucalyptus viminalis",-30.413105,151.658366
"Eucalyptus viminalis",-29.78319,151.613043
"Eucalyptus viminalis",-30.557355,152.0757
"Eucalyptus viminalis",-32.707365,150.982913
"Eucalyptus viminalis",-32.165086,151.201138
"Eucalyptus viminalis",-35.607385,148.254047
"Eucalyptus viminalis",-33.986353,149.652897
"Eucalyptus viminalis",-30.98152,151.551234
"Eucalyptus viminalis",-35.605152,149.470782
"Eucalyptus viminalis",-33.39944,150.07016
"Eucalyptus viminalis",-30.70406,151.634752
"Eucalyptus viminalis",-33.959715,149.935334
"Eucalyptus viminalis",-35.932296,148.250308
"Eucalyptus viminalis",-36.305566,149.336466
"Eucalyptus viminalis",-33.483703,150.097342
"Eucalyptus viminalis",-34.960394,149.793469
"Eucalyptus viminalis",-36.264528,149.637174
"Eucalyptus viminalis",-30.645541,151.498633
"Eucalyptus viminalis",-33.512689,149.851453
"Eucalyptus viminalis",-38.9667,146.3667
"Eucalyptus viminalis",-37.8333,144.9833
"Eucalyptus viminalis",-37.8333,141.5
"Eucalyptus viminalis",-36.05,147.4167
"Eucalyptus viminalis",-36.95,148.4667
"Eucalyptus viminalis",-38.6333,143.7333
"Eucalyptus viminalis",-37.175,142.54
"Eucalyptus viminalis",-36.4944,142.0522
"Eucalyptus viminalis",-37.15,147.6667
"Eucalyptus viminalis",-37.5667,140.8333
"Eucalyptus viminalis",-37.2333,148.1167
"Eucalyptus viminalis",-36.495556,142.048333
"Eucalyptus viminalis",-37.3,144.5167
"Eucalyptus viminalis",-38.3,145.55
"Eucalyptus viminalis",-36.8833,149.2667
"Eucalyptus viminalis",-33.35,149.1
"Eucalyptus viminalis",-37.9917,145.1333
"Eucalyptus viminalis",-37.65,145.3167
"Eucalyptus viminalis",-38,147.55
"Eucalyptus viminalis",-37.8611,148.0194
"Eucalyptus viminalis",-37.2833,149.9167
"Eucalyptus viminalis",-43.0333,147.4
"Eucalyptus viminalis",-37.458889,141.915556
"Eucalyptus viminalis",-31.6167,151.1833
"Eucalyptus viminalis",-38.2333,145.3167
"Eucalyptus viminalis",-42.0278,146.2667
"Eucalyptus viminalis",-38.3667,142.4667
"Eucalyptus viminalis",-37.8833,147.9833
"Eucalyptus viminalis",-37.9167,141.7667
"Eucalyptus viminalis",-36.8167,141.2667
"Eucalyptus viminalis",-36.7833,148.9278
"Eucalyptus viminalis",-37.0667,142.0833
"Eucalyptus viminalis",-37.45,141.6167
"Eucalyptus viminalis",-36.2833,149.4833
"Eucalyptus viminalis",-37.9681,145.1333
"Eucalyptus viminalis",-37.325,144.6
"Eucalyptus viminalis",-38.0192,147.5228
"Eucalyptus viminalis",-42.9167,147.2667
"Eucalyptus viminalis",-38.05,145.6833
"Eucalyptus viminalis",-38.5333,143.5333
"Eucalyptus viminalis",-37.55,149.45
"Eucalyptus viminalis",-29.73,151.73
"Eucalyptus viminalis",-35.23,149.62
"Eucalyptus viminalis",-34.93,138.92
"Eucalyptus viminalis",-34.7,138.97
"Eucalyptus viminalis",-36.22,149.12
"Eucalyptus viminalis",-29.813322,151.449697
"Eucalyptus viminalis",-37.12,149.87
"Eucalyptus viminalis",-38,140.83
"Eucalyptus viminalis",-37.07,149.03
"Eucalyptus viminalis",-42.6033,147.9219
"Eucalyptus viminalis",-37.15,149.85
"Eucalyptus viminalis",-32.87,150.3
"Eucalyptus viminalis",-30.52,151.65
"Eucalyptus viminalis",-30.92,151.13
"Eucalyptus viminalis",-35.63,149.5
"Eucalyptus viminalis",-32.82,150.63
"Eucalyptus viminalis",-34.85,138.9
"Eucalyptus viminalis",-29.53,151.88
"Eucalyptus viminalis",-29.5,151.92
"Eucalyptus viminalis",-37.6494,141.9589
"Eucalyptus viminalis",-41.0317,146.9592
"Eucalyptus viminalis",-35.45,149.97
"Eucalyptus viminalis",-33.55,150.18
"Eucalyptus viminalis",-34.87,149.95
"Eucalyptus viminalis",-30.52,151.72
"Eucalyptus viminalis",-33.4667,148.9833
"Eucalyptus viminalis",-33.5,149.73
"Eucalyptus viminalis",-37.52,142.42
"Eucalyptus viminalis",-37.2,142.55
"Eucalyptus viminalis",-34.97,138.72
"Eucalyptus viminalis",-37.07,140.08
"Eucalyptus viminalis",-42.73,147.57
"Eucalyptus viminalis",-35,138.63
"Eucalyptus viminalis",-42.95,147.5
"Eucalyptus viminalis",-30.28108,150.16808
"Eucalyptus viminalis",-38.93,146.37
"Eucalyptus viminalis",-29.73,151.75
"Eucalyptus viminalis",-42.82,147.33
"Eucalyptus viminalis",-37.57,140.53
"Eucalyptus viminalis",-42.15,145.32
"Eucalyptus viminalis",-32.97,149.87
"Eucalyptus viminalis",-29.4381,151.4553
"Eucalyptus viminalis",-35.45,149.85
"Eucalyptus viminalis",-37,142.25
"Eucalyptus viminalis",-35.257426,148.823527
"Eucalyptus viminalis",-35.292971,149.964756
"Eucalyptus viminalis",-34.885658,150.121656
"Eucalyptus viminalis",-34.168614,150.609128
"Eucalyptus viminalis",-34.461681,150.198452
"Eucalyptus viminalis",-36.966371,149.646601
"Eucalyptus viminalis",-34.437062,149.874523
"Eucalyptus viminalis",-36.269647,149.953866
"Eucalyptus viminalis",-29.774724,151.630829
"Eucalyptus viminalis",-30.483786,151.64505
"Eucalyptus viminalis",-29.796917,151.620613
"Eucalyptus viminalis",-35.505834,148.379559
"Eucalyptus viminalis",-30.122996,151.440218
"Eucalyptus viminalis",-29.800929,151.627115
"Eucalyptus viminalis",-29.774994,151.430701
"Eucalyptus viminalis",-36.367144,149.518072
"Eucalyptus viminalis",-32.816745,150.359641
"Eucalyptus viminalis",-30.21698,151.550553
"Eucalyptus viminalis",-36.259562,149.65817
"Eucalyptus viminalis",-36.163448,148.228242
"Eucalyptus viminalis",-35.558433,149.671199
"Eucalyptus viminalis",-37.229005,149.546441
"Eucalyptus viminalis",-36.596508,149.409247
"Eucalyptus viminalis",-33.392931,150.090688
"Eucalyptus viminalis",-30.708638,151.566811
"Eucalyptus viminalis",-33.344094,149.010223
"Eucalyptus viminalis",-33.395017,150.074755
"Eucalyptus viminalis",-35.605099,149.577579
"Eucalyptus viminalis",-35.267014,148.800382
"Eucalyptus viminalis",-33.334833,150.059389
"Eucalyptus viminalis",-36.03778,148.99795
"Eucalyptus viminalis",-36.563841,149.309958
"Eucalyptus viminalis",-35.877344,148.372734
"Eucalyptus viminalis",-35.790691,147.988419
"Eucalyptus viminalis",-36.524041,149.245097
"Eucalyptus viminalis",-36.260696,149.338686
"Eucalyptus viminalis",-33.304672,150.061598
"Eucalyptus viminalis",-35.244351,148.868016
"Eucalyptus viminalis",-36.894222,149.329607
"Eucalyptus viminalis",-35.681622,149.307676
"Eucalyptus viminalis",-35.164856,150.076415
"Eucalyptus viminalis",-35.240287,149.416038
"Eucalyptus viminalis",-33.878717,149.927253
"Eucalyptus viminalis",-37.111119,149.364721
"Eucalyptus viminalis",-36.814492,149.278666
"Eucalyptus viminalis",-35.141974,150.066693
"Eucalyptus viminalis",-36.215769,149.124394
"Eucalyptus viminalis",-35.934016,149.584051
"Eucalyptus viminalis",-35.475542,149.56927
"Eucalyptus viminalis",-33.420198,149.610663
"Eucalyptus viminalis",-35.044234,148.539674
"Eucalyptus viminalis",-29.760413,151.617124
"Eucalyptus viminalis",-32.837735,150.145416
"Eucalyptus viminalis",-35.25273,149.921371
"Eucalyptus viminalis",-35.94443,149.603214
"Eucalyptus viminalis",-35.307906,148.808986
"Eucalyptus viminalis",-35.831425,148.407886
"Eucalyptus viminalis",-29.736733,151.602636
"Eucalyptus viminalis",-34.491901,149.530276
"Eucalyptus viminalis",-34.181768,149.867848
"Eucalyptus viminalis",-33.389495,150.14171
"Eucalyptus viminalis",-29.306549,151.93828
"Eucalyptus viminalis",-34.479089,150.22578
"Eucalyptus viminalis",-33.543459,150.170109
"Eucalyptus viminalis",-35.239521,149.608912
"Eucalyptus viminalis",-36.03796,149.09587
"Eucalyptus viminalis",-37.122151,149.434053
"Eucalyptus viminalis",-30.283349,151.688914
"Eucalyptus viminalis",-33.346472,150.090556
"Eucalyptus viminalis",-35.585232,149.685319
"Eucalyptus viminalis",-30.757352,151.162207
"Eucalyptus viminalis",-34.588792,150.21521
"Eucalyptus viminalis",-37.137467,149.389718
"Eucalyptus viminalis",-29.774199,151.629044
"Eucalyptus viminalis",-34.405645,150.227522
"Eucalyptus viminalis",-37.027635,149.346424
"Eucalyptus viminalis",-35.481641,149.900141
"Eucalyptus viminalis",-33.279833,150.048083
"Eucalyptus viminalis",-33.349583,150.076694
"Eucalyptus viminalis",-29.785875,151.611204
"Eucalyptus viminalis",-36.266436,149.490217
"Eucalyptus viminalis",-35.580843,148.192133
"Eucalyptus viminalis",-35.593618,149.722287
"Eucalyptus viminalis",-35.131661,149.390735
"Eucalyptus viminalis",-36.531264,149.289957
"Eucalyptus viminalis",-30.925237,151.042968
"Eucalyptus viminalis",-33.255424,150.16588
"Eucalyptus viminalis",-31.573316,150.989746
"Eucalyptus viminalis",-36.629046,148.751218
"Eucalyptus viminalis",-35.556357,149.016988
"Eucalyptus viminalis",-35.79502,148.400272
"Eucalyptus viminalis",-34.251758,149.779374
"Eucalyptus viminalis",-35.19826,149.520866
"Eucalyptus viminalis",-31.584116,151.165146
"Eucalyptus viminalis",-30.483625,151.638758
"Eucalyptus viminalis",-34.824602,149.849703
"Eucalyptus viminalis",-36.871672,149.38487
"Eucalyptus viminalis",-36.664139,149.451628
"Eucalyptus viminalis",-34.491804,149.601637
"Eucalyptus viminalis",-33.528468,150.077267
"Eucalyptus viminalis",-34.887168,138.720621
"Eucalyptus viminalis",-37.025839,149.3452
"Eucalyptus viminalis",-30.711559,151.648295
"Eucalyptus viminalis",-35.657436,149.533207
"Eucalyptus viminalis",-29.790055,151.620355
"Eucalyptus viminalis",-36.137443,148.159242
"Eucalyptus viminalis",-34.346156,149.765744
"Eucalyptus viminalis",-29.773916,151.629801
"Eucalyptus viminalis",-32.846749,150.191785
"Eucalyptus viminalis",-30.496269,151.482437
"Eucalyptus viminalis",-29.656762,151.377451
"Eucalyptus viminalis",-36.835448,148.632228
"Eucalyptus viminalis",-34.921213,149.394566
"Eucalyptus viminalis",-31.019029,152.163988
"Eucalyptus viminalis",-36.535735,149.279837
"Eucalyptus viminalis",-29.574447,151.548494
"Eucalyptus viminalis",-33.399504,150.065479
"Eucalyptus viminalis",-36.248544,148.884176
"Eucalyptus viminalis",-35.857669,148.11441
"Eucalyptus viminalis",-35.410826,149.644285
"Eucalyptus viminalis",-34.600137,150.628413
"Eucalyptus viminalis",-35.829257,149.460971
"Eucalyptus viminalis",-35.842034,149.543395
"Eucalyptus viminalis",-33.789014,149.283338
"Eucalyptus viminalis",-33.520502,150.147135
"Eucalyptus viminalis",-29.774538,151.628897
"Eucalyptus viminalis",-30.346638,151.997083
"Eucalyptus viminalis",-34.581771,149.467857
"Eucalyptus viminalis",-35.898413,147.803002
"Eucalyptus viminalis",-35.83427,149.457347
"Eucalyptus viminalis",-36.975335,149.300919
"Eucalyptus viminalis",-35.784774,148.22109
"Eucalyptus viminalis",-35.935626,149.592969
"Eucalyptus viminalis",-35.068894,148.587419
"Eucalyptus viminalis",-29.733841,151.604731
"Eucalyptus viminalis",-33.543545,150.16833
"Eucalyptus viminalis",-30.996334,151.606202
"Eucalyptus viminalis",-33.574625,150.214563
"Eucalyptus viminalis",-30.402153,151.32149
"Eucalyptus viminalis",-35.764527,148.603355
"Eucalyptus viminalis",-29.777225,151.630645
"Eucalyptus viminalis",-31.576437,151.011057
"Eucalyptus viminalis",-30.515084,151.651106
"Eucalyptus viminalis",-37.115108,149.867892
"Eucalyptus viminalis",-33.358091,148.982079
"Eucalyptus viminalis",-36.488486,148.681881
"Eucalyptus viminalis",-35.885911,149.429867
"Eucalyptus viminalis",-35.287243,148.834091
"Eucalyptus viminalis",-35.34294,148.977604
"Eucalyptus viminalis",-33.342194,149.015583
"Eucalyptus viminalis",-35.132064,149.588203
"Eucalyptus viminalis",-29.731752,151.734433
"Eucalyptus viminalis",-35.936241,148.259068
"Eucalyptus viminalis",-36.31745,148.197236
"Eucalyptus viminalis",-33.481202,150.094112
"Eucalyptus viminalis",-35.657999,148.41755
"Eucalyptus viminalis",-35.255977,149.680408
"Eucalyptus viminalis",-30.4892,151.6454
"Eucalyptus viminalis",-33.477,150.073222
"Eucalyptus viminalis",-35.543084,149.655478
"Eucalyptus viminalis",-29.961667,151.705278
"Eucalyptus viminalis",-35.263007,149.602671
"Eucalyptus viminalis",-35.234521,148.389235
"Eucalyptus viminalis",-34.631765,150.084516
"Eucalyptus viminalis",-31.665646,151.039171
"Eucalyptus viminalis",-30.104677,152.1199
"Eucalyptus viminalis",-32.405363,150.157518
"Eucalyptus viminalis",-29.73382,151.604667
"Eucalyptus viminalis",-34.182385,149.9194
"Eucalyptus viminalis",-30.000757,151.477432
"Eucalyptus viminalis",-33.708202,149.796946
"Eucalyptus viminalis",-37.162751,149.337262
"Eucalyptus viminalis",-30.560057,151.536013
"Eucalyptus viminalis",-35.563434,149.626182
"Eucalyptus viminalis",-35.833392,149.452916
"Eucalyptus viminalis",-30.559197,151.535004
"Eucalyptus viminalis",-33.450671,149.30913
"Eucalyptus viminalis",-36.451063,148.729666
"Eucalyptus viminalis",-34.825666,149.850631
"Eucalyptus viminalis",-30.040078,151.635089
"Eucalyptus viminalis",-33.515507,150.128787
"Eucalyptus viminalis",-30.630683,151.485508
"Eucalyptus viminalis",-35.346373,149.855697
"Eucalyptus viminalis",-32.894406,150.179398
"Eucalyptus viminalis",-36.416447,148.217224
"Eucalyptus viminalis",-31.07126,151.431554
"Eucalyptus viminalis",-33.363897,150.015532
"Eucalyptus viminalis",-36.615121,148.401242
"Eucalyptus viminalis",-36.903821,149.324973
"Eucalyptus viminalis",-29.759303,151.617595
"Eucalyptus viminalis",-35.501424,149.620203
"Eucalyptus viminalis",-33.191959,149.343954
"Eucalyptus viminalis",-31.240781,151.35782
"Eucalyptus viminalis",-30.395972,151.929278
"Eucalyptus viminalis",-36.689697,149.338438
"Eucalyptus viminalis",-34.785286,150.019002
"Eucalyptus viminalis",-36.159019,149.449135
"Eucalyptus viminalis",-30.98828,151.61121
"Eucalyptus viminalis",-35.192045,148.459079
"Eucalyptus viminalis",-29.795017,151.618759
"Eucalyptus viminalis",-33.826597,149.925647
"Eucalyptus viminalis",-36.671034,149.237021
"Eucalyptus viminalis",-36.794479,149.574581
"Eucalyptus viminalis",-35.784446,148.422425
"Eucalyptus viminalis",-35.567777,149.755902
"Eucalyptus viminalis",-29.642764,152.009896
"Eucalyptus viminalis",-29.460333,151.513639
"Eucalyptus viminalis",-32.764431,149.586879
"Eucalyptus viminalis",-33.521901,150.151104
"Eucalyptus viminalis",-36.493276,148.550584
"Eucalyptus viminalis",-33.768025,149.43762
"Eucalyptus viminalis",-37.168493,149.443486
"Eucalyptus viminalis",-37.086436,149.470816
"Eucalyptus viminalis",-29.852311,151.522097
"Eucalyptus viminalis",-36.173422,149.350288
"Eucalyptus viminalis",-37.109584,149.880128
"Eucalyptus viminalis",-35.656435,149.533208
"Eucalyptus viminalis",-35.53243,149.923181
"Eucalyptus viminalis",-35.701434,149.54335
"Eucalyptus viminalis",-37.134319,149.413403
"Eucalyptus viminalis",-35.346104,149.853366
"Eucalyptus viminalis",-36.259529,149.658206
"Eucalyptus viminalis",-36.741903,149.364659
"Eucalyptus viminalis",-36.244915,149.077957
"Eucalyptus viminalis",-33.245378,148.928178
"Eucalyptus viminalis",-34.667186,149.802387
"Eucalyptus viminalis",-29.774111,151.629874
"Eucalyptus viminalis",-29.667233,151.644447
"Eucalyptus viminalis",-35.564146,149.851562
"Eucalyptus viminalis",-35.569465,149.04159
"Eucalyptus viminalis",-36.466425,149.019413
"Eucalyptus viminalis",-30.163581,151.695714
"Eucalyptus viminalis",-30.516071,151.760271
"Eucalyptus viminalis",-35.448434,149.96786
"Eucalyptus viminalis",-35.383325,148.769112
"Eucalyptus viminalis",-34.652142,150.289293
"Eucalyptus viminalis",-35.58713,148.405234
"Eucalyptus viminalis",-35.221731,148.860422
"Eucalyptus viminalis",-36.07979,149.28839
"Eucalyptus viminalis",-35.872821,148.376175
"Eucalyptus viminalis",-29.831084,151.524934
"Eucalyptus viminalis",-37.134087,149.418903
"Eucalyptus viminalis",-35.317221,149.819382
"Eucalyptus viminalis",-35.059089,148.472407
"Eucalyptus viminalis",-34.501482,150.40891
"Eucalyptus viminalis",-32.527976,149.508208
"Eucalyptus viminalis",-33.524808,149.850272
"Eucalyptus viminalis",-36.977339,149.293173
"Eucalyptus viminalis",-34.921966,149.398676
"Eucalyptus viminalis",-35.920795,147.932635
"Eucalyptus viminalis",-33.350312,150.104396
"Eucalyptus viminalis",-36.447337,149.476041
"Eucalyptus viminalis",-36.303426,149.347524
"Eucalyptus viminalis",-37.163046,149.322874
"Eucalyptus viminalis",-29.798758,151.62719
"Eucalyptus viminalis",-30.579451,151.522061
"Eucalyptus viminalis",-30.70994,151.569422
"Eucalyptus viminalis",-36.217443,148.258234
"Eucalyptus viminalis",-33.016262,149.955454
"Eucalyptus viminalis",-34.529,150.391411
"Eucalyptus viminalis",-29.757973,151.616765
"Eucalyptus viminalis",-29.775841,151.630421
"Eucalyptus viminalis",-36.249431,148.943423
"Eucalyptus viminalis",-36.914076,149.437386
"Eucalyptus viminalis",-29.742401,151.303538
"Eucalyptus viminalis",-34.484364,150.150626
"Eucalyptus viminalis",-30.465084,151.667772
"Eucalyptus viminalis",-35.143531,150.116955
"Eucalyptus viminalis",-36.235444,148.234219
"Eucalyptus viminalis",-36.439612,149.317389
"Eucalyptus viminalis",-35.313468,148.663416
"Eucalyptus viminalis",-34.439352,149.727256
"Eucalyptus viminalis",-33.343725,150.176903
"Eucalyptus viminalis",-33.676354,150.266864
"Eucalyptus viminalis",-29.833123,151.537955
"Eucalyptus viminalis",-30.568796,151.720708
"Eucalyptus viminalis",-34.605697,149.940291
"Eucalyptus viminalis",-36.946163,149.320286
"Eucalyptus viminalis",-35.443499,149.91355
"Eucalyptus viminalis",-36.665117,148.834569
"Eucalyptus viminalis",-35.416227,149.967528
"Eucalyptus viminalis",-35.653821,147.678425
"Eucalyptus viminalis",-32.887487,149.980422
"Eucalyptus viminalis",-36.252132,149.669015
"Eucalyptus viminalis",-29.729739,151.605042
"Eucalyptus viminalis",-35.788829,148.398471
"Eucalyptus viminalis",-37.066598,149.360188
"Eucalyptus viminalis",-33.443667,149.305632
"Eucalyptus viminalis",-32.002222,151.392984
"Eucalyptus viminalis",-33.509599,149.363921
"Eucalyptus viminalis",-29.773247,151.618853
"Eucalyptus viminalis",-33.366035,150.042569
"Eucalyptus viminalis",-37.078918,149.025366
"Eucalyptus viminalis",-34.36456,150.36295
"Eucalyptus viminalis",-30.483286,151.646158
"Eucalyptus viminalis",-35.001392,149.890456
"Eucalyptus viminalis",-36.291158,149.348458
"Eucalyptus viminalis",-29.775012,151.631539
"Eucalyptus viminalis",-36.440789,148.865899
"Eucalyptus viminalis",-34.992729,149.595707
"Eucalyptus viminalis",-35.49144,148.670207
"Eucalyptus viminalis",-36.99679,149.1768
"Eucalyptus viminalis",-35.376827,149.773825
"Eucalyptus viminalis",-30.308899,151.917363
"Eucalyptus viminalis",-36.135185,148.608008
"Eucalyptus viminalis",-35.937686,149.576822
"Eucalyptus viminalis",-36.226682,149.814356
"Eucalyptus viminalis",-34.0062,150.034357
"Eucalyptus viminalis",-30.340153,150.283114
"Eucalyptus viminalis",-36.656968,149.405538
"Eucalyptus viminalis",-34.5054,149.9305
"Eucalyptus viminalis",-29.736765,151.602461
"Eucalyptus viminalis",-36.517645,149.295138
"Eucalyptus viminalis",-29.917814,151.345392
"Eucalyptus viminalis",-35.89283,147.930743
"Eucalyptus viminalis",-34.452429,150.454284
"Eucalyptus viminalis",-36.630443,148.41022
"Eucalyptus viminalis",-30.975442,151.64315
"Eucalyptus viminalis",-33.120833,150.684444
"Eucalyptus viminalis",-37.067815,149.160478
"Eucalyptus viminalis",-32.899416,150.283443
"Eucalyptus viminalis",-29.799641,151.626844
"Eucalyptus viminalis",-36.241794,149.085864
"Eucalyptus viminalis",-33.523913,150.153158
"Eucalyptus viminalis",-36.006768,150.109533
"Eucalyptus viminalis",-35.41519,140.251336
"Eucalyptus viminalis",-29.540085,151.892762
"Eucalyptus viminalis",-31.473419,151.159461
"Eucalyptus viminalis",-38.256826,145.259641
"Eucalyptus viminalis",-38.415159,145.417975
"Eucalyptus viminalis",-37.156775,149.85956
"Eucalyptus viminalis",-32.081753,151.251137
"Eucalyptus viminalis",-38.073531,141.293027
"Eucalyptus viminalis",-38.415161,145.25131
"Eucalyptus viminalis",-38.915155,146.251302
"Eucalyptus viminalis",-37.306823,144.95963
"Eucalyptus viminalis",-37.748533,140.751363
"Eucalyptus viminalis",-35.08177,149.584528
