"species","decimalLatitude","decimalLongitude"
"Eucalyptus sideroxylon",-33.273511,151.415978
"Eucalyptus sideroxylon",-34.20725,148.474345
"Eucalyptus sideroxylon",-35.249819,147.683974
"Eucalyptus sideroxylon",-32.297776,148.768495
"Eucalyptus sideroxylon",-33.000257,148.378249
"Eucalyptus sideroxylon",-34.071836,146.192725
"Eucalyptus sideroxylon",-33.9073,148.453943
"Eucalyptus sideroxylon",-34.000499,150.175263
"Eucalyptus sideroxylon",-34.331222,146.134079
"Eucalyptus sideroxylon",-34.50007,148.045914
"Eucalyptus sideroxylon",-28.164451,153.411798
"Eucalyptus sideroxylon",-32.033029,148.934481
"Eucalyptus sideroxylon",-32.290537,149.998415
"Eucalyptus sideroxylon",-33.888842,147.99256
"Eucalyptus sideroxylon",-33.028187,147.483066
"Eucalyptus sideroxylon",-34.376253,147.445002
"Eucalyptus sideroxylon",-36.021338,146.967959
"Eucalyptus sideroxylon",-32.795713,147.412461
"Eucalyptus sideroxylon",-34.081791,146.201239
"Eucalyptus sideroxylon",-32.619097,147.542212
"Eucalyptus sideroxylon",-33.929288,146.491217
"Eucalyptus sideroxylon",-32.495128,148.30397
"Eucalyptus sideroxylon",-33.898449,147.101225
"Eucalyptus sideroxylon",-31.209743,151.356688
"Eucalyptus sideroxylon",-33.272372,148.59478
"Eucalyptus sideroxylon",-32.981358,150.26002
"Eucalyptus sideroxylon",-34.537891,148.032046
"Eucalyptus sideroxylon",-35.363194,147.336902
"Eucalyptus sideroxylon",-30.379867,149.286516
"Eucalyptus sideroxylon",-34.122578,148.519643
"Eucalyptus sideroxylon",-30.734227,150.171204
"Eucalyptus sideroxylon",-34.239973,148.469654
"Eucalyptus sideroxylon",-33.403769,147.36567
"Eucalyptus sideroxylon",-32.93664,147.937837
"Eucalyptus sideroxylon",-32.92042,147.45862
"Eucalyptus sideroxylon",-33.2887,148.586
"Eucalyptus sideroxylon",-32.061216,147.057316
"Eucalyptus sideroxylon",-32.719333,147.638301
"Eucalyptus sideroxylon",-32.689996,150.349031
"Eucalyptus sideroxylon",-34.064093,150.808516
"Eucalyptus sideroxylon",-34.499835,148.039546
"Eucalyptus sideroxylon",-33.894574,148.995498
"Eucalyptus sideroxylon",-32.047795,148.917753
"Eucalyptus sideroxylon",-30.343225,150.908443
"Eucalyptus sideroxylon",-31.065088,150.917791
"Eucalyptus sideroxylon",-33.727883,150.981595
"Eucalyptus sideroxylon",-32.369037,148.459125
"Eucalyptus sideroxylon",-31.866151,148.935532
"Eucalyptus sideroxylon",-32.66946,148.287782
"Eucalyptus sideroxylon",-32.552874,148.902334
"Eucalyptus sideroxylon",-34.013128,147.088953
"Eucalyptus sideroxylon",-33.777758,150.863885
"Eucalyptus sideroxylon",-34.14866,148.638154
"Eucalyptus sideroxylon",-31.215086,151.367785
"Eucalyptus sideroxylon",-34.377602,147.446097
"Eucalyptus sideroxylon",-32.07124,149.015735
"Eucalyptus sideroxylon",-34.060391,148.567469
"Eucalyptus sideroxylon",-30.43543,151.223042
"Eucalyptus sideroxylon",-30.347223,149.68406
"Eucalyptus sideroxylon",-33.915122,146.4679
"Eucalyptus sideroxylon",-33.96836,150.88612
"Eucalyptus sideroxylon",-33.759202,150.713727
"Eucalyptus sideroxylon",-34.725273,149.74566
"Eucalyptus sideroxylon",-33.982206,147.156408
"Eucalyptus sideroxylon",-32.811052,147.388594
"Eucalyptus sideroxylon",-35.262879,147.691642
"Eucalyptus sideroxylon",-32.809512,148.340658
"Eucalyptus sideroxylon",-34.537274,148.000566
"Eucalyptus sideroxylon",-34.51175,148.053586
"Eucalyptus sideroxylon",-35.246428,147.868596
"Eucalyptus sideroxylon",-34.242717,148.470201
"Eucalyptus sideroxylon",-32.276306,150.896659
"Eucalyptus sideroxylon",-33.628986,146.538678
"Eucalyptus sideroxylon",-30.424128,151.161337
"Eucalyptus sideroxylon",-32.775175,151.525428
"Eucalyptus sideroxylon",-30.264671,150.772789
"Eucalyptus sideroxylon",-32.210383,149.967224
"Eucalyptus sideroxylon",-32.142145,149.219506
"Eucalyptus sideroxylon",-34.908668,147.484702
"Eucalyptus sideroxylon",-35.820211,150.17191
"Eucalyptus sideroxylon",-32.507437,147.548396
"Eucalyptus sideroxylon",-34.177933,148.618663
"Eucalyptus sideroxylon",-32.058945,146.238664
"Eucalyptus sideroxylon",-31.733157,148.999693
"Eucalyptus sideroxylon",-30.59282,149.252108
"Eucalyptus sideroxylon",-33.88178,147.367887
"Eucalyptus sideroxylon",-33.912008,148.122622
"Eucalyptus sideroxylon",-33.952313,150.850973
"Eucalyptus sideroxylon",-34.047433,147.102268
"Eucalyptus sideroxylon",-35.225051,147.786602
"Eucalyptus sideroxylon",-33.453035,148.508996
"Eucalyptus sideroxylon",-34.435372,147.431165
"Eucalyptus sideroxylon",-32.089468,148.558921
"Eucalyptus sideroxylon",-32.572589,147.498734
"Eucalyptus sideroxylon",-33.664892,151.295896
"Eucalyptus sideroxylon",-33.806184,150.924211
"Eucalyptus sideroxylon",-33.157097,148.499701
"Eucalyptus sideroxylon",-34.918993,149.243381
"Eucalyptus sideroxylon",-33.928124,146.465663
"Eucalyptus sideroxylon",-33.626146,150.753831
"Eucalyptus sideroxylon",-33.837854,151.159933
"Eucalyptus sideroxylon",-33.550786,146.793442
"Eucalyptus sideroxylon",-33.650869,150.719981
"Eucalyptus sideroxylon",-35.139253,147.738356
"Eucalyptus sideroxylon",-34.220348,150.725832
"Eucalyptus sideroxylon",-32.815566,148.364782
"Eucalyptus sideroxylon",-34.538517,147.395337
"Eucalyptus sideroxylon",-32.205303,149.149322
"Eucalyptus sideroxylon",-35.25624,147.89195
"Eucalyptus sideroxylon",-29.720895,150.597697
"Eucalyptus sideroxylon",-34.250619,148.978801
"Eucalyptus sideroxylon",-32.288998,149.682121
"Eucalyptus sideroxylon",-34.076883,146.233027
"Eucalyptus sideroxylon",-29.816712,151.117404
"Eucalyptus sideroxylon",-34.443008,147.543409
"Eucalyptus sideroxylon",-32.518967,150.370519
"Eucalyptus sideroxylon",-33.800683,150.996485
"Eucalyptus sideroxylon",-34.077503,146.232772
"Eucalyptus sideroxylon",-31.886808,148.775342
"Eucalyptus sideroxylon",-32.54405,150.586966
"Eucalyptus sideroxylon",-30.819236,149.6689
"Eucalyptus sideroxylon",-34.223623,146.624471
"Eucalyptus sideroxylon",-36.201063,147.260238
"Eucalyptus sideroxylon",-26.373415,151.876076
"Eucalyptus sideroxylon",-26.153333,150.341111
"Eucalyptus sideroxylon",-30.606765,149.592811
"Eucalyptus sideroxylon",-25.140098,148.159455
"Eucalyptus sideroxylon",-33.890113,147.37622
"Eucalyptus sideroxylon",-28.248411,151.584429
"Eucalyptus sideroxylon",-27.248414,151.584419
"Eucalyptus sideroxylon",-33.498455,146.501227
"Eucalyptus sideroxylon",-32.322646,150.562592
"Eucalyptus sideroxylon",-35.203154,147.98335
"Eucalyptus sideroxylon",-32.287265,149.666284
"Eucalyptus sideroxylon",-30.465539,150.877033
"Eucalyptus sideroxylon",-32.29643,149.687858
"Eucalyptus sideroxylon",-34.063366,150.788386
"Eucalyptus sideroxylon",-32.007941,148.972497
"Eucalyptus sideroxylon",-32.74777,149.967699
"Eucalyptus sideroxylon",-30.332232,149.196598
"Eucalyptus sideroxylon",-33.930605,150.963129
"Eucalyptus sideroxylon",-31.827821,149.699088
"Eucalyptus sideroxylon",-34.517458,148.031389
"Eucalyptus sideroxylon",-34.058197,148.564839
"Eucalyptus sideroxylon",-32.213447,148.311277
"Eucalyptus sideroxylon",-32.029959,148.500021
"Eucalyptus sideroxylon",-32.077153,148.767748
"Eucalyptus sideroxylon",-34.814304,147.209217
"Eucalyptus sideroxylon",-35.336442,148.205005
"Eucalyptus sideroxylon",-33.749608,150.710149
"Eucalyptus sideroxylon",-33.691959,150.991372
"Eucalyptus sideroxylon",-33.962031,150.930907
"Eucalyptus sideroxylon",-34.206829,146.837764
"Eucalyptus sideroxylon",-35.345138,147.674916
"Eucalyptus sideroxylon",-34.035259,151.121428
"Eucalyptus sideroxylon",-33.74283,151.286789
"Eucalyptus sideroxylon",-31.1185,150.9343
"Eucalyptus sideroxylon",-32.187478,150.567794
"Eucalyptus sideroxylon",-32.486919,147.501984
"Eucalyptus sideroxylon",-30.733232,150.169438
"Eucalyptus sideroxylon",-32.109555,149.227617
"Eucalyptus sideroxylon",-30.444415,150.724758
"Eucalyptus sideroxylon",-32.599733,147.040638
"Eucalyptus sideroxylon",-34.499694,148.046126
"Eucalyptus sideroxylon",-33.695584,148.187578
"Eucalyptus sideroxylon",-34.123131,150.794148
"Eucalyptus sideroxylon",-32.84753,148.222196
"Eucalyptus sideroxylon",-32.412295,147.422331
"Eucalyptus sideroxylon",-30.488304,149.285922
"Eucalyptus sideroxylon",-35.308801,147.84383
"Eucalyptus sideroxylon",-34.535158,148.946289
"Eucalyptus sideroxylon",-33.018615,150.232359
"Eucalyptus sideroxylon",-33.186723,151.489899
"Eucalyptus sideroxylon",-32.125535,149.912333
"Eucalyptus sideroxylon",-32.526588,147.131145
"Eucalyptus sideroxylon",-34.2581,147.332967
"Eucalyptus sideroxylon",-34.726376,150.507202
"Eucalyptus sideroxylon",-30.526622,151.652908
"Eucalyptus sideroxylon",-33.881988,147.367656
"Eucalyptus sideroxylon",-34.496145,149.160971
"Eucalyptus sideroxylon",-32.444466,150.268159
"Eucalyptus sideroxylon",-35.198726,138.734435
"Eucalyptus sideroxylon",-32.598638,149.567615
"Eucalyptus sideroxylon",-27.265296,150.467562
"Eucalyptus sideroxylon",-33.398659,146.717659
"Eucalyptus sideroxylon",-32.624258,149.858029
"Eucalyptus sideroxylon",-31.136944,150.927222
"Eucalyptus sideroxylon",-32.833696,149.177405
"Eucalyptus sideroxylon",-32.261042,148.763587
"Eucalyptus sideroxylon",-30.642733,151.067089
"Eucalyptus sideroxylon",-32.343608,150.504012
"Eucalyptus sideroxylon",-32.564163,147.558094
"Eucalyptus sideroxylon",-31.869595,148.936125
"Eucalyptus sideroxylon",-34.551566,148.038437
"Eucalyptus sideroxylon",-33.861275,146.699597
"Eucalyptus sideroxylon",-32.957463,147.880697
"Eucalyptus sideroxylon",-32.388886,147.466919
"Eucalyptus sideroxylon",-33.743456,150.975811
"Eucalyptus sideroxylon",-32.494786,147.246922
"Eucalyptus sideroxylon",-35.134717,147.893318
"Eucalyptus sideroxylon",-32.467254,148.33664
"Eucalyptus sideroxylon",-29.205187,151.985998
"Eucalyptus sideroxylon",-32.208753,149.492209
"Eucalyptus sideroxylon",-33.82547,147.152517
"Eucalyptus sideroxylon",-33.000668,148.466097
"Eucalyptus sideroxylon",-34.078336,146.233187
"Eucalyptus sideroxylon",-35.263785,147.597306
"Eucalyptus sideroxylon",-31.871712,148.932848
"Eucalyptus sideroxylon",-32.420615,150.282485
"Eucalyptus sideroxylon",-33.973106,150.857026
"Eucalyptus sideroxylon",-33.737127,151.134394
"Eucalyptus sideroxylon",-33.274373,148.454424
"Eucalyptus sideroxylon",-34.054357,150.852426
"Eucalyptus sideroxylon",-29.944238,150.638936
"Eucalyptus sideroxylon",-33.917293,148.119652
"Eucalyptus sideroxylon",-32.448204,150.265706
"Eucalyptus sideroxylon",-33.883178,151.115557
"Eucalyptus sideroxylon",-34.539236,147.384824
"Eucalyptus sideroxylon",-32.817109,148.347181
"Eucalyptus sideroxylon",-30.491264,149.271409
"Eucalyptus sideroxylon",-32.512626,150.594192
"Eucalyptus sideroxylon",-30.489387,149.270043
"Eucalyptus sideroxylon",-29.890059,150.119362
"Eucalyptus sideroxylon",-32.851768,148.222307
"Eucalyptus sideroxylon",-31.952431,148.888306
"Eucalyptus sideroxylon",-32.096343,147.042521
"Eucalyptus sideroxylon",-35.363088,147.697406
"Eucalyptus sideroxylon",-33.64284,150.72244
"Eucalyptus sideroxylon",-31.579195,148.844493
"Eucalyptus sideroxylon",-32.858759,147.803853
"Eucalyptus sideroxylon",-32.390192,150.438804
"Eucalyptus sideroxylon",-32.640842,148.382377
"Eucalyptus sideroxylon",-30.529714,149.39109
"Eucalyptus sideroxylon",-34.522598,148.034634
"Eucalyptus sideroxylon",-32.051971,148.564754
"Eucalyptus sideroxylon",-29.563449,151.21812
"Eucalyptus sideroxylon",-31.917341,149.097835
"Eucalyptus sideroxylon",-32.440595,148.423469
"Eucalyptus sideroxylon",-30.363355,150.734484
"Eucalyptus sideroxylon",-32.414889,150.352284
"Eucalyptus sideroxylon",-29.511058,150.999123
"Eucalyptus sideroxylon",-32.948264,147.340621
"Eucalyptus sideroxylon",-36.862188,149.931807
"Eucalyptus sideroxylon",-36.173738,146.625338
"Eucalyptus sideroxylon",-37.618745,144.926227
"Eucalyptus sideroxylon",-29.897539,151.23808
"Eucalyptus sideroxylon",-32.363495,148.251136
"Eucalyptus sideroxylon",-35.130201,147.88575
"Eucalyptus sideroxylon",-33.829648,151.243368
"Eucalyptus sideroxylon",-35.502021,146.21714
"Eucalyptus sideroxylon",-33.353734,149.973233
"Eucalyptus sideroxylon",-30.425612,151.255628
"Eucalyptus sideroxylon",-30.451441,149.310434
"Eucalyptus sideroxylon",-34.604214,147.685726
"Eucalyptus sideroxylon",-32.401664,151.021782
"Eucalyptus sideroxylon",-33.872769,147.383971
"Eucalyptus sideroxylon",-32.361671,149.799993
"Eucalyptus sideroxylon",-34.540287,147.994848
"Eucalyptus sideroxylon",-34.051841,150.808592
"Eucalyptus sideroxylon",-33.775832,150.875696
"Eucalyptus sideroxylon",-33.774849,150.697752
"Eucalyptus sideroxylon",-32.794155,146.908707
"Eucalyptus sideroxylon",-33.770075,150.971589
"Eucalyptus sideroxylon",-32.49054,147.075286
"Eucalyptus sideroxylon",-34.007643,149.005086
"Eucalyptus sideroxylon",-32.806293,146.926426
"Eucalyptus sideroxylon",-34.09817,146.220677
"Eucalyptus sideroxylon",-32.486962,148.970315
"Eucalyptus sideroxylon",-32.272833,149.827029
"Eucalyptus sideroxylon",-32.38425,147.44559
"Eucalyptus sideroxylon",-32.06371,148.745256
"Eucalyptus sideroxylon",-31.852156,148.957156
"Eucalyptus sideroxylon",-33.962506,150.92837
"Eucalyptus sideroxylon",-33.442879,148.516479
"Eucalyptus sideroxylon",-35.368326,147.701364
"Eucalyptus sideroxylon",-32.876184,147.350756
"Eucalyptus sideroxylon",-34.027031,150.737852
"Eucalyptus sideroxylon",-32.044313,149.920215
"Eucalyptus sideroxylon",-32.968735,147.942872
"Eucalyptus sideroxylon",-35.327852,147.33352
"Eucalyptus sideroxylon",-32.337759,148.239754
"Eucalyptus sideroxylon",-32.665301,151.716446
"Eucalyptus sideroxylon",-33.95306,150.967373
"Eucalyptus sideroxylon",-32.035868,149.1464
"Eucalyptus sideroxylon",-33.270893,148.456664
"Eucalyptus sideroxylon",-31.151884,150.952155
"Eucalyptus sideroxylon",-33.259174,148.250742
"Eucalyptus sideroxylon",-31.942712,149.028949
"Eucalyptus sideroxylon",-31.114915,147.256024
"Eucalyptus sideroxylon",-33.796509,151.139262
"Eucalyptus sideroxylon",-34.251815,148.474703
"Eucalyptus sideroxylon",-34.084785,146.243545
"Eucalyptus sideroxylon",-31.630824,148.80624
"Eucalyptus sideroxylon",-31.910824,149.004764
"Eucalyptus sideroxylon",-31.972991,148.587137
"Eucalyptus sideroxylon",-30.512521,149.293782
"Eucalyptus sideroxylon",-32.136042,146.971502
"Eucalyptus sideroxylon",-32.403268,150.995605
"Eucalyptus sideroxylon",-32.308374,149.196512
"Eucalyptus sideroxylon",-30.495005,150.803246
"Eucalyptus sideroxylon",-34.036281,150.163248
"Eucalyptus sideroxylon",-33.898408,151.084135
"Eucalyptus sideroxylon",-29.577795,150.607677
"Eucalyptus sideroxylon",-34.120803,146.234566
"Eucalyptus sideroxylon",-32.050533,148.57097
"Eucalyptus sideroxylon",-34.09149,146.218932
"Eucalyptus sideroxylon",-29.35,151.3
"Eucalyptus sideroxylon",-32.6,149.583333
"Eucalyptus sideroxylon",-30.233056,149.832222
"Eucalyptus sideroxylon",-33.833333,148.683333
"Eucalyptus sideroxylon",-30.616667,149.55
"Eucalyptus sideroxylon",-30.283333,151.216667
"Eucalyptus sideroxylon",-31.083333,150.95
"Eucalyptus sideroxylon",-33.016667,147.283333
"Eucalyptus sideroxylon",-27.416667,152.85
"Eucalyptus sideroxylon",-34.45,147.533333
"Eucalyptus sideroxylon",-33.783333,151.233333
"Eucalyptus sideroxylon",-29.016667,151.7
"Eucalyptus sideroxylon",-33.916667,147.316667
"Eucalyptus sideroxylon",-33.383333,150.983333
"Eucalyptus sideroxylon",-30.516667,152.1
"Eucalyptus sideroxylon",-33.766667,150.933333
"Eucalyptus sideroxylon",-30.25,151.35
"Eucalyptus sideroxylon",-31.083333,150.933333
"Eucalyptus sideroxylon",-30.85,149.466667
"Eucalyptus sideroxylon",-32.3,150.816667
"Eucalyptus sideroxylon",-33.2,148.45
"Eucalyptus sideroxylon",-30.533333,151.2
"Eucalyptus sideroxylon",-29.75,151.316667
"Eucalyptus sideroxylon",-33.85,151
"Eucalyptus sideroxylon",-34.166667,150.983333
"Eucalyptus sideroxylon",-33.95,147.183333
"Eucalyptus sideroxylon",-32.05,150.7
"Eucalyptus sideroxylon",-32.5,148.75
"Eucalyptus sideroxylon",-30.6,149.6
"Eucalyptus sideroxylon",-33.016667,147.25
"Eucalyptus sideroxylon",-30.283333,151.15
"Eucalyptus sideroxylon",-31.017167,150.736167
"Eucalyptus sideroxylon",-32.25,148.583333
"Eucalyptus sideroxylon",-36.233333,149.133333
"Eucalyptus sideroxylon",-32.24456,146.18248
"Eucalyptus sideroxylon",-31.033333,150.816667
"Eucalyptus sideroxylon",-32.183333,150.85
"Eucalyptus sideroxylon",-29.383333,151.383333
"Eucalyptus sideroxylon",-33.89927,151.087773
"Eucalyptus sideroxylon",-32.440535,148.404352
"Eucalyptus sideroxylon",-33.06231,148.69912
"Eucalyptus sideroxylon",-34.511553,148.051361
"Eucalyptus sideroxylon",-32.698476,146.802405
"Eucalyptus sideroxylon",-33.687602,148.187037
"Eucalyptus sideroxylon",-33.863427,150.719374
"Eucalyptus sideroxylon",-32.099524,146.358168
"Eucalyptus sideroxylon",-34.021999,148.666888
"Eucalyptus sideroxylon",-32.22221,149.363014
"Eucalyptus sideroxylon",-32.290278,150.591062
"Eucalyptus sideroxylon",-32.413741,149.105036
"Eucalyptus sideroxylon",-32.016289,150.730301
"Eucalyptus sideroxylon",-34.020751,148.657832
"Eucalyptus sideroxylon",-30.737585,150.173004
"Eucalyptus sideroxylon",-30.421745,150.728303
"Eucalyptus sideroxylon",-32.48736,147.083702
"Eucalyptus sideroxylon",-35.120784,147.338211
"Eucalyptus sideroxylon",-34.052243,146.231375
"Eucalyptus sideroxylon",-32.054665,149.160087
"Eucalyptus sideroxylon",-34.289869,146.799112
"Eucalyptus sideroxylon",-31.047325,151.179467
"Eucalyptus sideroxylon",-32.287764,146.688891
"Eucalyptus sideroxylon",-31.954581,149.077491
"Eucalyptus sideroxylon",-34.474846,147.415258
"Eucalyptus sideroxylon",-30.959476,150.224481
"Eucalyptus sideroxylon",-31.210493,151.362448
"Eucalyptus sideroxylon",-33.89951,147.953384
"Eucalyptus sideroxylon",-33.980571,146.0563
"Eucalyptus sideroxylon",-33.961775,150.926909
"Eucalyptus sideroxylon",-30.84991,149.635034
"Eucalyptus sideroxylon",-31.887044,148.898431
"Eucalyptus sideroxylon",-34.505089,148.05214
"Eucalyptus sideroxylon",-31.434023,149.391006
"Eucalyptus sideroxylon",-33.74947,151.06669
"Eucalyptus sideroxylon",-30.540708,149.33196
"Eucalyptus sideroxylon",-34.005115,149.021808
"Eucalyptus sideroxylon",-35.375511,147.704986
"Eucalyptus sideroxylon",-33.998451,146.884562
"Eucalyptus sideroxylon",-32.90854,147.703553
"Eucalyptus sideroxylon",-32.27368,149.186771
"Eucalyptus sideroxylon",-33.030833,149.710278
"Eucalyptus sideroxylon",-33.673662,147.382817
"Eucalyptus sideroxylon",-34.7394,147.891619
"Eucalyptus sideroxylon",-33.929928,146.465635
"Eucalyptus sideroxylon",-34.443716,147.342161
"Eucalyptus sideroxylon",-34.454207,147.337936
"Eucalyptus sideroxylon",-33.449451,148.541553
"Eucalyptus sideroxylon",-34.114423,146.223765
"Eucalyptus sideroxylon",-33.816008,147.364268
"Eucalyptus sideroxylon",-32.308753,148.533419
"Eucalyptus sideroxylon",-31.779336,148.766219
"Eucalyptus sideroxylon",-31.901423,148.857817
"Eucalyptus sideroxylon",-32.680157,148.333389
"Eucalyptus sideroxylon",-34.261744,148.843299
"Eucalyptus sideroxylon",-33.817386,150.825247
"Eucalyptus sideroxylon",-33.898447,147.317888
"Eucalyptus sideroxylon",-32.321023,147.45618
"Eucalyptus sideroxylon",-31.202921,149.055822
"Eucalyptus sideroxylon",-33.912606,151.034377
"Eucalyptus sideroxylon",-35.257951,147.68733
"Eucalyptus sideroxylon",-30.210631,150.761048
"Eucalyptus sideroxylon",-33.888172,150.859536
"Eucalyptus sideroxylon",-31.872826,148.889504
"Eucalyptus sideroxylon",-33.744744,150.829156
"Eucalyptus sideroxylon",-33.382368,147.319885
"Eucalyptus sideroxylon",-32.914131,146.587687
"Eucalyptus sideroxylon",-34.937487,138.594313
"Eucalyptus sideroxylon",-30.634143,151.593488
"Eucalyptus sideroxylon",-30.636022,151.594324
"Eucalyptus sideroxylon",-28.42432,151.216368
"Eucalyptus sideroxylon",-32.514544,148.286553
"Eucalyptus sideroxylon",-34.18414,146.268704
"Eucalyptus sideroxylon",-32.283857,149.20039
"Eucalyptus sideroxylon",-33.607017,150.943647
"Eucalyptus sideroxylon",-29.579801,151.209696
"Eucalyptus sideroxylon",-30.587076,149.030575
"Eucalyptus sideroxylon",-32.1435,149.24838
"Eucalyptus sideroxylon",-34.351977,147.424214
"Eucalyptus sideroxylon",-32.690144,151.550604
"Eucalyptus sideroxylon",-32.324707,147.44636
"Eucalyptus sideroxylon",-31.591021,148.835084
"Eucalyptus sideroxylon",-31.1222,150.9336
"Eucalyptus sideroxylon",-32.688204,147.307958
"Eucalyptus sideroxylon",-33.107175,150.24968
"Eucalyptus sideroxylon",-30.202593,150.700122
"Eucalyptus sideroxylon",-32.146789,149.211967
"Eucalyptus sideroxylon",-31.833582,148.733515
"Eucalyptus sideroxylon",-30.035993,150.855118
"Eucalyptus sideroxylon",-33.62701,150.75209
"Eucalyptus sideroxylon",-32.48725,148.316075
"Eucalyptus sideroxylon",-29.726663,150.597412
"Eucalyptus sideroxylon",-30.644825,149.901627
"Eucalyptus sideroxylon",-31.1215,150.9331
"Eucalyptus sideroxylon",-33.073275,148.386958
"Eucalyptus sideroxylon",-32.504922,147.457819
"Eucalyptus sideroxylon",-33.777182,151.18074
"Eucalyptus sideroxylon",-34.286059,148.875348
"Eucalyptus sideroxylon",-33.833128,148.450722
"Eucalyptus sideroxylon",-33.923839,147.092088
"Eucalyptus sideroxylon",-32.50385,147.263096
"Eucalyptus sideroxylon",-30.437807,150.714637
"Eucalyptus sideroxylon",-34.058146,148.568537
"Eucalyptus sideroxylon",-30.398424,150.767789
"Eucalyptus sideroxylon",-31.741619,152.438782
"Eucalyptus sideroxylon",-32.112807,149.230637
"Eucalyptus sideroxylon",-33.579689,150.702156
"Eucalyptus sideroxylon",-34.517514,148.039724
"Eucalyptus sideroxylon",-32.953413,148.418781
"Eucalyptus sideroxylon",-32.251845,149.753858
"Eucalyptus sideroxylon",-31.618743,148.932067
"Eucalyptus sideroxylon",-32.556333,148.419154
"Eucalyptus sideroxylon",-34.033644,148.582751
"Eucalyptus sideroxylon",-34.396994,149.014857
"Eucalyptus sideroxylon",-32.089466,148.558907
"Eucalyptus sideroxylon",-34.961429,148.129364
"Eucalyptus sideroxylon",-34.049839,148.580957
"Eucalyptus sideroxylon",-33.658595,150.806991
"Eucalyptus sideroxylon",-34.118313,148.557059
"Eucalyptus sideroxylon",-32.270421,149.195162
"Eucalyptus sideroxylon",-35.474058,149.091426
"Eucalyptus sideroxylon",-37.109634,144.063498
"Eucalyptus sideroxylon",-35.182414,147.39607
"Eucalyptus sideroxylon",-34.20786,148.481357
"Eucalyptus sideroxylon",-34.118467,148.557723
"Eucalyptus sideroxylon",-31.973962,148.950245
"Eucalyptus sideroxylon",-34.555722,148.359932
"Eucalyptus sideroxylon",-32.849647,148.218784
"Eucalyptus sideroxylon",-32.181785,146.434545
"Eucalyptus sideroxylon",-29.580871,151.227417
"Eucalyptus sideroxylon",-31.045858,149.227908
"Eucalyptus sideroxylon",-34.249527,148.473794
"Eucalyptus sideroxylon",-31.985866,148.938581
"Eucalyptus sideroxylon",-33.104839,150.210374
"Eucalyptus sideroxylon",-34.030128,148.589928
"Eucalyptus sideroxylon",-35.345034,147.680049
"Eucalyptus sideroxylon",-32.045856,149.172597
"Eucalyptus sideroxylon",-35.55319,147.832896
"Eucalyptus sideroxylon",-34.402736,146.918541
"Eucalyptus sideroxylon",-29.198071,150.8216
"Eucalyptus sideroxylon",-33.431371,148.513537
"Eucalyptus sideroxylon",-33.15569,148.396832
"Eucalyptus sideroxylon",-34.499309,147.418811
"Eucalyptus sideroxylon",-32.777706,151.550947
"Eucalyptus sideroxylon",-34.37966,147.443188
"Eucalyptus sideroxylon",-34.302272,146.685056
"Eucalyptus sideroxylon",-33.777029,150.876585
"Eucalyptus sideroxylon",-31.779918,150.839187
"Eucalyptus sideroxylon",-33.108452,147.828625
"Eucalyptus sideroxylon",-33.008444,147.923769
"Eucalyptus sideroxylon",-32.685537,150.356882
"Eucalyptus sideroxylon",-32.686679,149.051475
"Eucalyptus sideroxylon",-34.043869,151.0253
"Eucalyptus sideroxylon",-30.510308,149.26731
"Eucalyptus sideroxylon",-30.456666,149.32097
"Eucalyptus sideroxylon",-33.428862,148.512213
"Eucalyptus sideroxylon",-35.283444,147.748096
"Eucalyptus sideroxylon",-34.500823,148.039659
"Eucalyptus sideroxylon",-30.233057,149.832223
"Eucalyptus sideroxylon",-32.669251,148.287054
"Eucalyptus sideroxylon",-35.232275,147.875319
"Eucalyptus sideroxylon",-32.050621,148.563544
"Eucalyptus sideroxylon",-34.191436,150.694489
"Eucalyptus sideroxylon",-32.975672,147.89065
"Eucalyptus sideroxylon",-33.982407,147.148449
"Eucalyptus sideroxylon",-32.660129,147.831917
"Eucalyptus sideroxylon",-33.264879,148.467246
"Eucalyptus sideroxylon",-36.159642,146.64102
"Eucalyptus sideroxylon",-34.362463,148.919437
"Eucalyptus sideroxylon",-32.068019,148.84867
"Eucalyptus sideroxylon",-34.235922,149.050109
"Eucalyptus sideroxylon",-35.140054,147.740372
"Eucalyptus sideroxylon",-32.815344,149.088323
"Eucalyptus sideroxylon",-32.636876,147.255521
"Eucalyptus sideroxylon",-30.771719,149.741742
"Eucalyptus sideroxylon",-36.51611,146.20056
"Eucalyptus sideroxylon",-36.11833,146.62611
"Eucalyptus sideroxylon",-37.88113,143.75143
"Eucalyptus sideroxylon",-36.24333,146.10556
"Eucalyptus sideroxylon",-36.16028,146.64917
"Eucalyptus sideroxylon",-36.165,146.65111
"Eucalyptus sideroxylon",-36.11917,146.62472
"Eucalyptus sideroxylon",-36.11972,146.61694
"Eucalyptus sideroxylon",-37.8769,145.22833
"Eucalyptus sideroxylon",-37.57384,144.74443
"Eucalyptus sideroxylon",-36.69922,145.66229
"Eucalyptus sideroxylon",-36.85836,145.53927
"Eucalyptus sideroxylon",-37.59254,143.72037
"Eucalyptus sideroxylon",-37.66244,145.09357
"Eucalyptus sideroxylon",-36.1808,146.6444
"Eucalyptus sideroxylon",-36.13778,146.59472
"Eucalyptus sideroxylon",-36.17444,146.615
"Eucalyptus sideroxylon",-36.30472,146.65389
"Eucalyptus sideroxylon",-36.79851,145.66879
"Eucalyptus sideroxylon",-36.11611,146.58583
